ID,etapa.de.ensino,area.de.conhecimento,formacao.continuada,unidade,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23
5e8394028f0a296ce7a9948d,Ensino Superior,Ciências Humanas,Formação continuada - Concluída;Doutorado - Concluído,UFAL A.C. Simões,5,5,5,4,4,4,4,5,5,4,5,5,4,3,5,5,4,4,5,3,5,5,5
5e85b1ca8f0a292bf1adf300,Ensino Superior,Ciências Humanas,Doutorado - Concluído;Pós-doutorado - Concluído,UFAL A.C. Simões,4,4,2,2,3,2,2,2,2,2,3,3,3,3,2,3,2,3,3,2,2,2,3
5e85d5488f0a292beda2e4ea,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,4,5,3,1,3,2,3,3,4,4,4,4,3,4,2,5,4,3,4,4,3,3,4
5e85e4d08f0a292bf1adf359,Ensino Superior,Ciências Sociais Aplicadas,Pós-doutorado - Em andamento,UFAL A.C. Simões,3,5,5,4,4,4,3,5,4,4,4,3,4,1,1,4,4,4,5,2,4,4,4
5e8625bda861ff4068363466,NA,NA,NA,UFAL A.C. Simões,5,5,5,4,4,5,4,3,3,3,3,5,3,4,2,4,4,5,3,3,4,4,3
5e8625bca861ff4068363458,NA,NA,NA,UFAL A.C. Simões,4,3,4,1,3,1,1,3,4,3,3,4,4,4,2,5,2,1,3,2,1,2,4
5e862977a861ff4068363494,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,3,3,2,2,2,2,2,3
5e863555a861ff406c58ede6,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,2,2,2,1,1,1,1,2,2,2,3,3,1,2,1,3,2,1,1,2,1,1,1
5e863a5ca861ff40683634ff,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Concluída,UFAL A.C. Simões,3,4,5,4,4,2,2,3,3,3,3,3,2,4,2,4,4,1,3,3,2,2,4
5e863f44a861ff406c58ee6c,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,4,3,5,4,4,1,1,3,4,3,3,2,2,3,1,4,4,1,3,2,2,2,4
5e863fdca861ff406c58ee76,Ensino Superior,Ciências Sociais Aplicadas,Mestrado - Concluído,UFAL A.C. Simões,3,4,3,3,3,2,4,2,3,4,5,4,4,3,2,4,4,4,4,4,4,3,4
5e864e0ba861ff406c58ee96,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Concluída,UFAL A.C. Simões,3,4,4,1,1,1,1,2,2,4,5,4,4,3,4,3,3,1,4,2,1,3,3
5e865fb1a861ff406836358c,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Concluída,UFAL A.C. Simões,4,4,5,4,4,4,4,3,4,3,3,3,1,2,2,4,2,1,4,3,4,4,4
5e866e64a861ff406c58ef03,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Concluída,UFAL A.C. Simões,4,5,5,4,4,3,4,4,4,5,3,3,2,3,2,5,4,3,4,3,2,2,4
5e867729a861ff406c58ef2a,Ensino Superior,Ciências Humanas,Formação continuada - Concluída,UFAL A.C. Simões,4,4,4,4,4,3,4,3,4,4,5,4,4,4,4,4,4,5,5,5,3,4,4
5e8635c9a861ff406c58edee,Ensino Superior,Ciências Exatas e da Terra;Ciências Humanas;Ciências da Saúde,Doutorado - Concluído;Mestrado - Concluído,UFAL A.C. Simões,5,4,3,1,3,2,2,2,3,2,2,4,3,4,2,5,2,1,3,3,1,2,4
5e85daf88f0a292beda2e51b,Ensino Superior,Ciências Humanas,Formação continuada - Concluída,UFAL A.C. Simões,2,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,4,4
5e87298fa861ff3f7eb2562e,Ensino Superior,Ciências Exatas e da Terra;Engenharias,NA,UFAL A.C. Simões,3,2,3,3,1,2,3,2,3,3,2,3,1,4,1,4,1,1,4,5,3,1,2
5e873049a861ff3f7a8ff2fb,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,2,2,2,1,2,1,2,3,2,2,5,1,3,1,2,2,3,1,2,3,4,1
5e873c89a861ff3f7a8ff316,Ensino Superior,Ciências Humanas,Formação continuada - Concluída,UFAL A.C. Simões,3,2,2,5,3,3,3,2,2,3,3,4,3,5,5,5,5,4,4,5,3,4,4
5e873eeda861ff3f7eb2565f,Ensino Superior;Educação para Jovens e Adultos,Ciências Humanas,NA,UFAL A.C. Simões,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,3,3,1,3,2,2,2,3
5e873ff7a861ff3f7a8ff32f,Ensino Superior,Ciências Exatas e da Terra,Formação continuada - Concluída,UFAL A.C. Simões,4,3,3,3,2,1,1,2,4,4,2,3,2,3,2,5,3,1,3,2,1,2,2
5e874035a861ff3f7a8ff330,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,3,2,2,2,3,1,1,1,1,2,2,1,1,3,1,3,1,1,3,2,3,1,3
5e874106a861ff3f7a8ff332,Ensino Superior,Ciências Exatas e da Terra,Graduação - Concluída,UFAL A.C. Simões,2,3,2,1,1,1,1,3,4,3,3,3,2,3,2,4,2,1,4,2,1,2,1
5e874564a861ff3f7eb2568a,Ensino Superior,Ciências Humanas,Especialização - Concluída,UFAL A.C. Simões,2,4,3,1,3,1,3,3,5,2,3,2,1,2,1,1,1,1,3,3,1,4,2
5e874983a861ff3f7eb256bb,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,4,4,5,4,3,3,3,2,2,3,3,5,2,4,3,5,2,4,3,3,1,2,3
5e874abca861ff3f7eb256c1,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,1,1,1,1,1,1,2,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2
5e874c73a861ff3f7a8ff3a8,Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,5,5,4,2,3,2,3,5,4,4,5,5,4,5,5,5,5,5,5,4,3,5,4
5e874e1fa861ff3f7eb256ec,Ensino Superior,Ciências Humanas,Formação continuada - Concluída,UFAL A.C. Simões,3,2,2,1,1,2,2,3,4,2,3,3,3,3,3,4,3,3,3,1,1,1,4
5e875675a861ff3f7eb25712,Ensino Superior,Ciências Sociais Aplicadas,Doutorado - Em andamento,UFAL A.C. Simões,4,4,3,2,1,1,2,3,4,3,3,2,2,3,1,5,4,1,3,4,2,2,3
5e875a57a861ff3f7a8ff403,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,1,2,2,2,1,2,2,2,2,2,2,4,2,2,2,4,2,1,1,2,2,2,2
5e876039a861ff3f7eb25731,Ensino Superior,Engenharias;Ciências Exatas e da Terra,Doutorado - Concluído,UFAL A.C. Simões,5,5,4,2,3,1,1,2,4,2,5,4,2,3,2,4,1,5,4,4,4,5,2
5e87673fa861ff3f7eb25746,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,4,4,4,4,3,3,3,3,4,4,3,4,2,2,1,3,1,2,3,3,3,3,4
5e87708fa861ff3f7eb25777,Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,2,2,2,4,3,2,3,2,2,2,2,5,2,3,2,3,3,2,2,2,2,2,3
5e877437a861ff3f7a8ff45d,Ensino Superior,Engenharias,Formação continuada - Concluída,UFAL A.C. Simões,2,3,2,4,1,2,3,3,3,4,3,1,1,1,1,4,1,1,3,5,2,2,3
5e87819ca861ff3f7a8ff465,Ensino Superior,Engenharias,Graduação - Concluída,UFAL A.C. Simões,5,4,4,4,2,4,3,3,4,4,3,4,2,4,2,5,2,4,3,2,3,4,4
5e877f0ea861ff3f7eb25787,Ensino Superior,Engenharias,Mestrado - Concluído,UFAL A.C. Simões,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5e878263a861ff3f7eb2579a,Ensino Superior,Engenharias,Formação continuada - Concluída,UFAL A.C. Simões,4,4,5,3,3,3,3,3,3,2,3,5,4,3,1,5,3,5,5,4,2,2,3
5e87839ca861ff3f7eb257a1,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,4,3,4,4,2,2,2,2,4,3,2,3,2,3,2,5,4,2,5,3,3,3,3
5e87865da861ff3f7a8ff485,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,4,4,3,5,3,5,4,3,4,5,3,2,2,3,2,5,2,4,4,4,5,4,3
5e8786d6a861ff3f7eb257b4,Ensino Superior,Ciências Biológicas;Ciências Exatas e da Terra,NA,UFAL A.C. Simões,4,4,4,3,2,1,1,3,4,3,3,3,2,4,1,5,3,1,5,3,3,4,4
5e87889da861ff3f7eb257c3,Ensino Superior,Engenharias;Ciências Exatas e da Terra,Graduação - Concluída;Mestrado - Concluído;Doutorado - Em andamento,UFAL A.C. Simões,4,2,1,1,1,2,3,2,2,2,2,4,1,3,1,4,1,4,3,2,3,2,3
5e8792eaa861ff3f7eb257f5,Ensino Superior,Ciências da Saúde,Formação continuada - Concluída,UFAL A.C. Simões,3,2,2,1,1,1,2,3,4,3,3,5,2,3,2,4,2,1,4,3,3,2,4
5e87c83ba861ff3f7eb25870,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,3,3,4,1,2,3,2,3,3,3,3,3,3,2,1,3,3,1,3,3,3,2,2
5e87d37ba861ff3f7eb25881,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,2,2,2,2,1,1,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2
5e87ed36a861ff3f7a8ff560,Ensino Superior,Ciências Exatas e da Terra,Graduação - Concluída;Mestrado - Concluído;Doutorado - Concluído;Pós-doutorado - Concluído,UFAL A.C. Simões,4,4,5,4,4,3,5,2,4,2,5,3,2,3,2,5,2,1,4,3,2,3,3
5e881985a861ff3f7a8ff59c,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,4,5,4,3,2,2,3,2,2,2,2,2,2,2,5,4,3,4,2,4,3,3
5e882018a861ff3f7eb258d1,Ensino Superior,Ciências Exatas e da Terra;Ciências Humanas,NA,UFAL A.C. Simões,5,3,4,4,3,1,3,3,3,3,3,5,2,3,2,5,4,2,3,2,3,5,3
5e883222a861ff6760681bd9,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,2,2,3,2,1,1,4,3,2,2,1,5,1,4,2,5,2,1,4,2,3,4,3
5e884f1ba861ff6760681c0a,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,2,2,1,3,1,1,2,2,2,2,1,1,2,2,4,1,1,1,2,1,2,1
5e8850a0a861ff675c201b5c,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,3,2,1,1,1,1,1,1,2,1,2,3,1,2,1,2,1,1,1,2,3,1,1
5e8851dba861ff675c201b64,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,2,2,2,1,1,1,2,2,2,3,3,2,2,2,2,3,2,2,1,2,1,2,2
5e885d2ca861ff675c201b7e,Ensino Superior,Ciências Humanas;Ciências Exatas e da Terra,NA,UFAL A.C. Simões,1,3,3,5,3,5,4,3,4,3,3,4,1,3,2,4,1,1,3,3,2,2,4
5e88613ca861ff6760681c39,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,2,1,1,1,1,1,1,2,1,2,3,1,3,1,2,1,1,2,1,1,2,2
5e886bfba861ff675c201b97,Ensino Superior,Ciências Biológicas;Ciências da Saúde,NA,UFAL A.C. Simões,4,2,2,3,3,2,3,3,4,3,3,3,2,4,3,4,3,2,4,3,2,2,3
5e886ff3a861ff675c201ba3,Ensino Técnico,Ensino técnico,Especialização - Concluída,UFAL A.C. Simões,4,3,5,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4
5e8874aca861ff6760681c68,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,4,2,3,2,3,3,2,3,2,4,3,4,2,2,2,3,1,2,2,3,2,4,4
5e85cfd48f0a292bf1adf31d,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,3,4,3,3,2,2,2,3,3,4,3,2,2,2,1,3,2,1,1,1,2,2,3
5e887ceba861ff6760681c8e,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2
5e888aa8a861ff6760681c9c,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,4,3,2,2,2,3,2,2
5e88aad9a861ff675c201c73,Ensino Superior,Ciências Sociais Aplicadas,Doutorado - Concluído,UFAL A.C. Simões,1,2,1,2,1,1,1,2,1,3,3,3,2,2,2,2,2,4,1,4,1,2,2
5e88b62fa861ff6760681cfb,Ensino Superior,Ciências da Saúde,Graduação - Em andamento,UFAL A.C. Simões,4,3,3,3,4,5,3,4,4,5,3,4,2,2,2,4,1,4,3,2,3,4,3
5e88b9a6a861ff675c201c97,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,3,2,2,1,3,3,2,3,2,3,3,5,3,2,2,3,4,2,1,3,2,3,3
5e88be8ea861ff675c201ca7,Ensino Superior,Ciências Sociais Aplicadas,Doutorado - Concluído,UFAL A.C. Simões,4,5,5,5,5,3,3,4,4,3,5,4,3,3,2,5,4,3,4,3,3,2,3
5e88c2b5a861ff6760681d34,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,1,2,2,3,1,1,1,2,2,2,1,3,1,3,1,3,1,1,1,1,1,2,1
5e88ce93a861ff675c201d03,Ensino Superior,Ciências Sociais Aplicadas,Doutorado - Concluído,UFAL A.C. Simões,3,4,3,5,2,2,2,2,4,2,3,3,2,2,1,4,3,3,3,3,2,3,2
5e88d2eca861ff675c201d0e,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Concluída,UFAL A.C. Simões,5,4,5,4,4,3,4,4,4,5,4,4,2,3,3,3,5,4,5,3,3,4,5
5e88d974a861ff675c201d3c,Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,3,3,3,4,3,3,4,3,4,4,3,4,3,2,2,3,3,3,3,3,3,2,3
5e88eb57a861ff675c201d87,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,5,5,5,2,3,1,1,2,4,2,3,4,4,5,4,5,1,5,4,3,1,5,5
5e88edfda861ff6760681e33,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,2,5,4,3,1,2,2,3,1,2,3,1,4,1,3,1,1,1,3,1,2,3
5e88f872a861ff6760681e44,Ensino Superior,Ciências da Saúde;Ciências Biológicas,Formação continuada - Concluída,UFAL A.C. Simões,3,2,2,1,1,2,2,3,2,2,2,3,1,2,1,5,2,1,3,3,3,4,3
5e88fdd4a861ff6760681e4b,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,2,2,2,1,2,2,2,2,3,2,5,2,5,2,3,2,1,2,2,1,1,2
5e890798a861ff6760681e79,Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,3,3,2,3,1,1,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3
5e890988a861ff675c201dd0,Educação Infantil;Ensino Superior,Campos de experiências;Ciências Humanas,Doutorado - Em andamento,UFAL A.C. Simões,2,2,4,4,2,5,4,4,2,3,3,2,3,2,1,5,2,3,4,4,3,3,4
5e8910fda861ff6760681e94,Ensino Superior,Engenharias;Ciências Sociais Aplicadas;Linguística/Letras e Artes,Mestrado - Concluído;Especialização - Concluída,UFAL A.C. Simões,4,3,5,4,3,1,1,3,4,2,3,3,1,2,1,3,1,1,3,3,1,1,3
5e891eeba861ff6760681eac,Ensino Superior,Engenharias,Formação continuada - Em andamento,UFAL A.C. Simões,5,5,5,5,3,4,3,2,1,3,3,4,2,3,2,5,2,5,4,5,1,2,1
5e892524a861ff675c201dfa,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,4,2,1,1,3,2,3,3,3,3,2,2,5,3,3,5,3,5,2,3,3,4,1
5e89401ca861ff6760681ee5,Ensino Superior,Ciências Humanas,Formação continuada - Concluída,UFAL A.C. Simões,2,2,2,5,2,2,4,3,2,2,3,4,2,4,2,5,2,2,2,2,4,2,3
5e8943f4a861ff6760681eef,Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,4,2,2,2,3,3,3,3,3,3,2,4,1,5,1,5,2,1,3,2,2,4,4
5e894944a861ff675c201e38,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,2,3,2,3,2,1,1,4,2,3,4,3,1,4,2,5,2,1,4,2,3,2,3
5e895892a861ff675c201e4e,Ensino Superior,Ciências Humanas,Formação continuada - Em andamento,UFAL A.C. Simões,4,3,2,3,2,1,1,2,3,2,3,4,2,3,2,4,1,2,3,2,1,2,3
5e89e5e6a861ff7eba14d4ad,Ensino Técnico;Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,3,5,3,3,4,3,3,5,4,3,3,4,2,3,2,5,2,2,3,4,4,4,4
5e874f31a861ff3f7eb256f6,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,2,2,2,1,2,1,2,2,2,3,3,3,2,2,2,4,1,1,3,2,3,2,2
5e89fe82a861ff7eb664f6cd,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,2,5,4,3,2,2,3,2,3,2,4,2,3,2,3,2,2,3,3,3,2,3
5e8a1b8da861ff7eb664f6e8,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,2,1,2,1,1,2,2,2,1,2,3,1,3,1,3,1,1,1,1,1,1,2
5e8a2944a861ff7eb664f720,Ensino Superior,Ciências Sociais Aplicadas,Doutorado - Concluído,UFAL A.C. Simões,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,4,1,1,1,1
5e8a29b5a861ff7eba14d51f,Ensino Superior,Ciências Humanas,Pós-doutorado - Concluído,UFAL A.C. Simões,4,2,5,5,4,3,5,3,4,3,3,5,3,1,4,3,1,1,4,3,1,4,4
5e8a2f5aa861ff7eb664f741,Ensino Superior,Ciências Biológicas,NA,UFAL A.C. Simões,2,2,2,2,1,1,3,3,1,3,3,2,1,1,1,5,4,1,3,3,2,2,2
5e8a3062a861ff7eba14d55d,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,3,2,1,1,1,2,4,2,2,2,2,5,3,2,2,5,3,2,4,2,2,2,3
5e8a3176a861ff7eb664f74d,Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,2,3,2,1,1,1,3,2,1,2,3,3,2,2,2,4,2,1,3,3,2,2,2
5e8a32d6a861ff7eba14d572,Ensino Superior,Ciências Biológicas;Ciências da Saúde,NA,UFAL A.C. Simões,3,2,1,1,1,1,2,2,2,2,2,3,1,3,1,3,1,2,1,1,1,2,2
5e8a331da861ff7eba14d574,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,3,2,2,2,3,3,3,3,4,3,3,4,4,4,4,4,2,1,2,2,2,2,2
5e8a347fa861ff7eb664f773,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,3,2,3,3,2,2,3,2,2,2,3,4,2,3,2,4,3,2,4,3,3,3,4
5e8a3535a861ff7eba14d598,Ensino Técnico,Ensino técnico,NA,UFAL A.C. Simões,3,2,2,1,1,1,1,2,2,3,3,2,2,2,1,3,4,1,2,2,2,2,5
5e8a3b38a861ff7eb664f78a,Ensino Superior,Ciências Humanas,Especialização - Concluída,UFAL A.C. Simões,4,5,5,4,3,4,4,3,4,3,4,5,4,5,3,5,5,3,4,3,3,4,4
5e8a4457a861ff7eb664f7bd,Ensino Superior,Ciências Biológicas,NA,UFAL A.C. Simões,2,2,1,1,1,1,1,1,2,1,1,4,1,2,1,3,1,1,1,2,1,1,3
5e8a4ce7a861ff7eba14d603,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,2,2,2,2,3,3,2,2,2,2,3,3,4,1,1,5,4,2,1,2,3,3,2
5e8a656ca861ff7eba14d628,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2
5e8a6be7a861ff7eba14d645,Ensino Superior,Ciências Biológicas;Ciências da Saúde,Especialização - Concluída,UFAL A.C. Simões,1,2,1,2,1,1,1,1,1,2,2,3,1,2,1,3,1,1,3,1,3,1,1
5e8a6f76a861ff7eba14d651,Ensino Superior,Ciências da Saúde,Formação continuada - Concluída,UFAL A.C. Simões,2,2,2,1,1,1,2,3,2,3,2,3,1,2,3,3,2,1,3,2,2,1,3
5e8a7085a861ff7eba14d656,Ensino Superior,Linguística/Letras e Artes,Formação continuada - Concluída,UFAL A.C. Simões,3,5,4,4,3,4,4,3,3,2,3,4,3,3,4,5,5,5,4,4,3,4,4
5e8a70c9a861ff7eba14d658,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,4,4,2,2,2,2,2,3,2,3,3,4,2,3,2,4,2,3,3,2,5,3,2
5e8a7c5aa861ff7eb664f828,Ensino Superior,Ciências Exatas e da Terra,Pós-doutorado - Concluído,UFAL A.C. Simões,4,3,1,1,1,2,2,3,2,4,2,4,2,3,2,4,4,2,4,2,3,3,3
5e8a815aa861ff7eb664f840,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,4,4,4,3,2,2,4,4,5,5,5,4,2,4,3,5,3,1,4,4,2,2,4
5e8b127ba861ff132841abf1,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,4,3,2,1,1,1,1,2,3,2,2,4,2,3,2,5,2,2,1,3,1,2,3
5e8b1a05a861ff132c369fed,Ensino Superior,Ciências Sociais Aplicadas,Formação continuada - Concluída,UFAL A.C. Simões,4,3,2,3,1,1,2,2,4,1,3,3,1,2,2,3,2,1,3,2,1,1,2
5e8b1f08a861ff132841ac37,Ensino Superior,Ciências Biológicas,NA,UFAL A.C. Simões,4,3,2,1,2,2,4,3,3,3,2,4,2,3,2,5,1,2,4,3,2,2,3
5e8b21a5a861ff132841ac4a,Ensino Superior,Ciências Biológicas;Ciências da Saúde,NA,UFAL A.C. Simões,3,2,3,3,1,2,2,2,2,3,3,5,2,4,2,5,2,1,4,2,2,3,3
5e8b2395a861ff132c36a00d,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,2,2,2,2,1,1,1,2,4,3,4,4,4,2,1,3,2,5,4,4,2,2,3
5e8b2457a861ff132841ac5f,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,3,3,2,3,3,2,3,3,3,2,3,4,3,4,3,4,4,2,4,4,2,2,4
5e8b2a91a861ff132c36a033,Ensino Superior,Ciências Biológicas,NA,UFAL A.C. Simões,2,2,2,3,3,3,2,3,3,3,2,3,3,4,3,2,3,2,4,3,3,2,2
5e8b2da2a861ff132841af27,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,1,1,1,1,2
5e8b2dbda861ff132c36a2fe,Ensino Superior,Ciências Sociais Aplicadas,Doutorado - Concluído,UFAL A.C. Simões,4,4,5,1,4,2,4,3,4,5,4,4,3,2,2,4,2,4,2,4,3,3,3
5e8b3157a861ff132c36a8d1,Ensino Superior,Ciências Exatas e da Terra,Pós-doutorado - Concluído,UFAL A.C. Simões,2,2,2,1,1,1,1,2,2,1,2,4,1,3,1,5,1,2,2,1,1,2,3
5e8b3182a861ff132c36a91f,Ensino Superior,Ciências Biológicas,Pós-doutorado - Concluído,UFAL A.C. Simões,2,2,1,1,1,2,2,3,3,3,3,4,4,4,4,5,3,3,3,3,2,1,3
5e8b31e8a861ff132841b5d9,Ensino Superior,Ciências Humanas,NA,UFAL A.C. Simões,3,2,2,3,2,2,3,3,4,3,2,4,2,3,2,5,4,1,4,3,2,2,3
5e8b3626a861ff6839af05ce,Ensino Superior,Ciências Sociais Aplicadas;Ciências Exatas e da Terra,NA,UFAL A.C. Simões,2,3,2,2,1,2,2,2,2,3,2,1,2,2,1,2,2,2,3,3,2,2,3
5e8b36b3a861ff6839af063c,Ensino Superior,Ciências da Saúde,Doutorado - Concluído,UFAL A.C. Simões,4,3,2,2,3,3,2,3,3,2,3,2,2,3,3,5,4,3,5,4,2,4,4
5e8b37f7a861ff6835a5c0a0,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,5,5,5,4,5,4,2,5,5,3,5,3,3,4,2,3,5,5,5,3,1,4,3
5e8b38a4a861ff6835a5c104,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,1,2,1,2,1,1,1,2,1,1,2,3,1,2,1,4,1,1,3,1,3,2,1
5e8b39a5a861ff6839af07f6,Ensino Superior,Ciências Exatas e da Terra,Formação continuada - Concluída,UFAL A.C. Simões,4,4,5,4,3,2,3,4,3,3,3,4,3,5,3,5,3,4,4,4,5,4,3
5e8b3c35a861ff6835a5c2d4,Ensino Superior,Ciências Humanas,Mestrado - Concluído,UFAL A.C. Simões,3,4,2,2,2,2,3,4,3,2,2,4,2,3,2,4,2,2,3,2,5,3,3
5e8b3c8ba861ff6835a5c2f4,Ensino Superior,Ciências Exatas e da Terra,NA,UFAL A.C. Simões,4,4,2,3,3,2,5,3,4,5,3,3,3,3,3,5,3,4,2,4,2,2,4
5e8b3d3ca861ff6835a5c338,Ensino Superior,Ciências Biológicas,NA,UFAL A.C. Simões,3,2,1,1,3,1,1,2,1,3,2,1,1,2,2,4,2,1,1,3,1,1,2
5e8b41dfa861ff6835a5c464,Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,4,2,3,4,3,2,2,2,2,2,3,3,1,2,1,4,3,3,3,3,2,2,3
5e8b4d25a861ff6835a5c593,Ensino Superior,Ciências Biológicas;Ciências da Saúde,NA,UFAL A.C. Simões,2,2,2,1,1,1,2,2,2,2,2,3,2,3,2,4,2,2,3,1,2,2,3
5e8b4d6da861ff6835a5c59e,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,3,5,2,2,1,1,2,3,2,2,3,3,2,2,2,3,2,2,3,2,2,2,3
5e8b50d3a861ff6835a5c646,Ensino Superior,Linguística/Letras e Artes,NA,UFAL A.C. Simões,2,2,2,1,1,1,2,3,4,3,3,3,3,3,3,4,4,1,3,2,3,2,3
5e8b580ba861ff6839af0daa,Ensino Superior,Ciências da Saúde,NA,UFAL A.C. Simões,4,2,2,1,1,1,4,3,4,4,3,5,2,3,2,4,4,2,4,2,3,2,3
5e8b5a67a861ff6839af0dfa,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,1,2,1,1,1,1,2,2,3,3,3,4,3,3,2,2,3,2,3,3,3,3,3
5e8b5c91a861ff6835a5c7ba,Ensino Superior,Ciências Exatas e da Terra,Formação continuada - Concluída;Formação continuada - Em andamento,UFAL A.C. Simões,4,3,5,3,4,3,3,3,4,4,3,4,3,4,4,4,3,2,4,4,2,2,3
5e8b626da861ff6835a5c837,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,3,3,2,3,1,1,2,3,4,2,3,4,1,2,2,4,2,1,4,5,3,2,3
5e8b6656a861ff6839af0ef7,Ensino Superior,Engenharias,NA,UFAL A.C. Simões,2,2,1,2,3,1,2,3,2,2,2,3,1,2,2,3,2,1,3,2,1,1,2
5e8b6786a861ff6839af0f04,Ensino Superior,Ciências Sociais Aplicadas,NA,UFAL A.C. Simões,2,2,2,2,3,1,1,3,2,2,3,4,3,3,2,4,2,1,2,3,3,2,3
