ID,area.de.conhecimento,unidade,pedagogica,cidadania,desenvolvimento
5e8b7950a861ff6835a5ca36,Ciências Agrárias,UFAL Arapiraca,1,1.6666666666666667,2.3333333333333335
5e8b79dfa861ff6835a5ca45,Ciências Agrárias,UFAL Arapiraca,1.25,1.6666666666666667,2.3333333333333335
5e8b83b5a861ff6839af110e,Ciências Agrárias,UFAL CECA,3,2.1666666666666665,3
5e8b83c3a861ff6835a5cb0c,Ciências da Saúde,UFAL A.C. Simões,2.75,3.1666666666666665,3.3333333333333335
5e8b8669a861ff6839af113c,Ciências da Saúde,UFAL A.C. Simões,1.5,2.3333333333333335,2.3333333333333335
5e8b87a1a861ff6835a5cb5c,Engenharias,UFAL A.C. Simões,2,2.5,4.333333333333333
5e8b911ba861ff6839af11d2,Ciências Exatas e da Terra,UFAL A.C. Simões,2.75,2.5,3
5e8b9f2da861ff6835a5ccbc,Ciências Agrárias,UFAL CECA,4.25,3.5,3.3333333333333335
5e8ba1f3a861ff6839af126c,Ciências Biológicas,UFAL Arapiraca,2.5,3.6666666666666665,3
5e8ba590a861ff6839af12ac,Ciências da Saúde,UFAL A.C. Simões,1.5,2.6666666666666665,3
5e8bb585a861ff6839af134c,Ciências Sociais Aplicadas,UFAL Arapiraca,2.5,1.8333333333333333,3
5e8bbac9a861ff6839af136a,Ciências Humanas,UFAL Arapiraca,1.75,1.6666666666666667,2
5e8bbdd9a861ff6839af137f,Ciências da Saúde,UFAL Arapiraca,2,3.6666666666666665,3.6666666666666665
5e8bc468a861ff6835a5cd9f,Ciências Agrárias,UFAL CECA,4,4.5,4.333333333333333
5e8bc5ada861ff6839af1399,Ciências da Saúde,UFAL A.C. Simões,3,2.6666666666666665,2.3333333333333335
5e8bc5dda861ff6839af139c,Ciências Biológicas,UFAL Arapiraca,1.75,2.3333333333333335,3
5e8bc6a5a861ff6835a5cdad,Ciências da Saúde,UFAL A.C. Simões,2.25,3.1666666666666665,3
5e8bd177a861ff6839af13ed,Ciências da Saúde,UFAL A.C. Simões,1,1.1666666666666667,1.3333333333333333
5e8bd9cba861ff6835a5ce2c,Ciências Biológicas,UFAL A.C. Simões,3.75,2.8333333333333335,2
5e8c0117a861ff6839af14a9,Ciências Agrárias,UFAL Arapiraca,1,1.6666666666666667,2
5e8c58caa861ff6ff383c55d,Ciências da Saúde,UFAL A.C. Simões,2,3.1666666666666665,4.333333333333333
5e8c60daa861ff6fefca95f2,Ciências da Saúde,UFAL A.C. Simões,1,2.6666666666666665,3
5e8c645da861ff6fefca9609,Ciências Humanas,UFAL A.C. Simões,1,2.1666666666666665,2
5e8c671aa861ff6fefca9623,Ciências Humanas,UFAL A.C. Simões,1,1.6666666666666667,1
5e8c6c62a861ff6ff383c5d9,Ciências Exatas e da Terra,UFAL CECA,1.5,2.3333333333333335,1.3333333333333333
5e8c7124a861ff2e90d6a263,Ciências Biológicas,UFAL A.C. Simões,3.5,3.1666666666666665,3
5e8c72d4a861ff2e94d12f38,Ciências Sociais Aplicadas,UFAL Arapiraca,3.5,2.1666666666666665,2
5e8c7773a861ff2e90d6a280,Ciências Humanas,UFAL A.C. Simões,1.25,1.1666666666666667,1.3333333333333333
5e8c7b39a861ff2e94d12f5e,Ciências da Saúde,UFAL A.C. Simões,2.5,2.3333333333333335,2
5e8c7d3da861ff2e94d12f72,Ciências da Saúde,UFAL A.C. Simões,2.75,3.1666666666666665,3.3333333333333335
5e8c82b5a861ff2e90d6a2b5,Engenharias,UFAL A.C. Simões,2.5,1.6666666666666667,3.3333333333333335
5e8c8790a861ff2e94d12fac,Ciências da Saúde,UFAL A.C. Simões,1.25,2.3333333333333335,1.3333333333333333
5e8c87a4a861ff2e90d6a2e1,Ciências Exatas e da Terra,UFAL A.C. Simões,2,2,2.6666666666666665
5e8c8b93a861ff47f7768ef7,Ciências Agrárias,UFAL CECA,2.75,2.5,3.6666666666666665
5e8c900ea861ff47fb25fc89,Ciências Humanas,UFAL A.C. Simões,1,2,3
5e8c9918a861ff47fb25fcc4,Ciências Humanas,UFAL A.C. Simões,5,4.5,4.333333333333333
5e8c9f4ca861ff47f7768f62,Ciências Biológicas,UFAL A.C. Simões,1,1.6666666666666667,1.6666666666666667
5e8ca2baa861ff47fb25fd0b,Ciências Exatas e da Terra,UFAL A.C. Simões,1.5,1.6666666666666667,1.6666666666666667
5e8cb167a861ff47f7768fae,Ciências da Saúde,UFAL Arapiraca,2.25,2.6666666666666665,1.3333333333333333
5e8cb62fa861ff47fb25fd84,Engenharias,UFAL Sertão,2,1.6666666666666667,1.3333333333333333
5e8cbd8aa861ff47fb25fd98,Engenharias,UFAL Arapiraca,2.5,2.6666666666666665,3.3333333333333335
5e8cbeada861ff47f7768fde,Ciências Sociais Aplicadas,UFAL A.C. Simões,3.25,2.8333333333333335,3.3333333333333335
5e8cc3bda861ff47fb25fdb6,Ciências Agrárias,UFAL CECA,1.5,2.5,1.6666666666666667
5e8cc8d6a861ff47f7769010,Ciências Biológicas,UFAL Arapiraca,3.5,1.8333333333333333,2.6666666666666665
5e8ccdbda861ff47f7769022,Ciências Agrárias,UFAL CECA,3,2.3333333333333335,3.3333333333333335
5e8cce98a861ff47fb25fde8,Ciências Biológicas,UFAL A.C. Simões,1,1.8333333333333333,3
5e8cd187a861ff47fb25fe07,Ciências Agrárias,UFAL CECA,2.25,2.1666666666666665,2.6666666666666665
5e8cdb83a861ff47f7769060,Ciências Exatas e da Terra,UFAL A.C. Simões,1.5,2.6666666666666665,1.6666666666666667
5e8ce3cba861ff47fb25fe51,Ciências da Saúde,UFAL A.C. Simões,1,2,3
5e8ce3f9a861ff47f7769075,Ciências Agrárias,UFAL Arapiraca,1,1.3333333333333333,2
5e8cee38a861ff47fb25fe6f,Ciências Exatas e da Terra,UFAL A.C. Simões,3.5,3.3333333333333335,3.6666666666666665
5e8cf139a861ff47f77690b8,Ciências da Saúde,UFAL Arapiraca,1.25,1.6666666666666667,2.3333333333333335
5e8cf2b4a861ff47f77690bc,Ciências da Saúde,UFAL A.C. Simões,2.75,3.6666666666666665,4
5e8cf435a861ff47f77690cb,Ciências Exatas e da Terra,UFAL CECA,2.75,3,2.6666666666666665
5e8d0e50a861ff47f7769146,Engenharias,UFAL Arapiraca,1.5,2.3333333333333335,2.6666666666666665
5e8d1446a861ff47fb25ff60,Ciências da Saúde,UFAL A.C. Simões,4,3.3333333333333335,3.3333333333333335
5e8dd8fea861ff1ea2a14634,Ciências Exatas e da Terra,UFAL A.C. Simões,1.75,2.1666666666666665,3
5e8de11ba861ff1e9eff44c1,Linguística/Letras e Artes,UFAL A.C. Simões,1,2.5,1.3333333333333333
5e8dff61a861ff1ea2a1468e,Ciências Agrárias,UFAL CECA,3.75,2.6666666666666665,3
5e8e059fa861ff1e9eff451a,Ensino técnico,UFAL A.C. Simões,3.75,3,2.6666666666666665
5e8e1958a861ff1e9eff4536,Ciências Sociais Aplicadas,UFAL A.C. Simões,2.25,2.3333333333333335,3
5e8e3f82a861ff25bf3a560e,Ciências Biológicas,UFAL A.C. Simões,1,1.5,2
5e8f1ef8a861ff3023f7085e,Ciências Humanas,UFAL A.C. Simões,4,2.8333333333333335,3.3333333333333335
5e8f2171a861ff3023f70869,Ciências Exatas e da Terra,UFAL A.C. Simões,2.75,2.5,1.6666666666666667
5e8f328aa861ff3023f7086a,Linguística/Letras e Artes,UFAL A.C. Simões,3.5,3.8333333333333335,3.6666666666666665
5e8f32d2a861ff3023f7086f,Engenharias,UFAL A.C. Simões,1.75,1.6666666666666667,3.3333333333333335
5e8f35b2a861ff3023f70888,Linguística/Letras e Artes,UFAL A.C. Simões,1,3,4
5e8f4935a861ff3023f708bc,Ciências Sociais Aplicadas,UFAL Arapiraca,2.75,1.6666666666666667,3.6666666666666665
5e8f4d06a861ff3027b947e5,Linguística/Letras e Artes,UFAL A.C. Simões,2,3.5,2.6666666666666665
5e8f534ea861ff3027b947f1,Linguística/Letras e Artes,UFAL A.C. Simões,3.25,3.8333333333333335,4.333333333333333
5e8f5416a861ff3023f708f4,Linguística/Letras e Artes,UFAL A.C. Simões,1.25,2.3333333333333335,1.3333333333333333
5e8f6906a861ff3027b9480d,Linguística/Letras e Artes,UFAL A.C. Simões,3,2,3
5e8f6d79a861ff3027b9481b,Ciências Agrárias,UFAL CECA,1.75,2.1666666666666665,2.3333333333333335
5e8f770da861ff3023f70958,Ciências Sociais Aplicadas,UFAL A.C. Simões,1.75,1.6666666666666667,2
5e8f7b54a861ff3023f70969,Linguística/Letras e Artes,UFAL A.C. Simões,1.25,2,3
5e8f8180a861ff3027b9484b,Ciências Exatas e da Terra,UFAL A.C. Simões,2.75,2.5,3
5e8f8f05a861ff3027b94877,Ciências Biológicas,UFAL A.C. Simões,1.75,2.5,3
5e8fb660a861ff3023f709db,Ciências da Saúde,UFAL A.C. Simões,3.75,3.5,4.333333333333333
5e8fc3fca861ff3023f709f3,Linguística/Letras e Artes,UFAL A.C. Simões,4,3.8333333333333335,4
5e8fc4b4a861ff3027b948a9,Ciências Humanas,UFAL A.C. Simões,1.75,2.5,3
5e907623a861ff49215e3290,Linguística/Letras e Artes,UFAL A.C. Simões,2,2.5,4
5e90814ca861ff4925848a37,Linguística/Letras e Artes,UFAL A.C. Simões,4.75,3,2
5e90dfcfa861ff4925848a8e,Linguística/Letras e Artes,UFAL A.C. Simões,1,2.6666666666666665,1
5e90e833a861ff4925848a9f,Ciências da Saúde,UFAL A.C. Simões,1,1.3333333333333333,2
5e911aafa861ff4925848ac9,Ciências da Saúde,UFAL A.C. Simões,2,1.5,2.3333333333333335
5e91be71a861ff59adc58000,Ciências Humanas,UFAL A.C. Simões,1.25,2,1.6666666666666667
5e91c82ca861ff59adc58006,Ciências Biológicas,UFAL CECA,1.25,1.5,1
5e91ce60a861ff59adc58018,Linguística/Letras e Artes,UFAL A.C. Simões,2.5,3.3333333333333335,3.3333333333333335
5e92f650a861ff68336d084c,Ciências da Saúde,UFAL A.C. Simões,4,3.5,4.333333333333333
5e944d3fa861ff7896812ca1,Ciências Humanas,UFAL A.C. Simões,1.25,2,3
5e945ae3a861ff7892432234,Linguística/Letras e Artes,UFAL A.C. Simões,2.75,2.3333333333333335,3.3333333333333335
5e947071a861ff7896812cea,Ciências Sociais Aplicadas,UFAL A.C. Simões,1,1.5,1.3333333333333333
5e947b75a861ff789243227b,Linguística/Letras e Artes,UFAL A.C. Simões,2.5,2.1666666666666665,4
5e947c08a861ff789243227e,Ciências da Saúde,UFAL A.C. Simões,2.25,2.1666666666666665,3
5e947d14a861ff7892432286,Engenharias,UFAL A.C. Simões,1.25,1.5,1.6666666666666667
